16      0.045000
32      0.306000
64      2.163000
128     15.685000
256     54.514000
512     340.218994
1024    2697.131104
64      1       8       3.908000
64      1       8       3.881000
64      1       8       3.854000
64      1       8       3.876000
64      1       8       3.715000
64      1       8       3.836000
64      2       8       2.804000
64      2       8       2.783000
64      2       8       2.747000
64      2       8       2.776000
64      2       8       2.843000
64      2       8       2.772000
64      2       8       2.725000
64      2       8       2.772000
64      2       8       2.722000
64      4       8       2.980000
64      4       8       2.775000
64      4       8       2.799000
64      4       8       2.795000
64      4       8       2.841000
64      4       8       2.857000
64      4       8       2.774000
64      4       8       2.926000
64      4       8       2.817000
64      8       8       3.866000
64      8       8       3.766000
64      8       8       3.860000
64      8       8       3.763000
64      8       8       3.901000
64      8       8       3.889000
64      8       8       3.851000
64      8       8       3.847000
64      8       8       4.006000
64      16      8       17.399000
64      16      8       77.364998
64      16      8       48.937000
64      16      8       57.592999
64      16      8       11.473000
64      16      8       44.104000
64      16      8       92.458000
64      16      8       80.196999
64      16      8       34.581001
64      32      8       536.372009
64      32      8       621.145020
64      32      8       636.697021
64      32      8       568.690979
64      32      8       645.309021
64      32      8       525.786011
64      32      8       789.533020
64      32      8       573.744019
64      32      8       753.534973
64      64      8       522.155029
64      64      8       463.330994
64      64      8       504.731995
64      64      8       517.684998
64      64      8       656.500977
64      64      8       609.241028
64      64      8       701.005981
64      64      8       809.138000
64      64      8       449.546997
128     1       16      9.929000
128     1       16      10.118000
128     1       16      12.285000
128     1       16      7.937000
128     1       16      13.148000
128     1       16      14.882000
128     1       16      17.497000
128     1       16      18.589001
128     1       16      8.189000
128     2       16      8.224000
128     2       16      7.113000
128     2       16      7.105000
128     2       16      10.617000
128     2       16      10.662000
128     2       16      10.752000
128     2       16      10.648000
128     2       16      10.501000
128     2       16      10.660000
128     4       16      8.113000
128     4       16      8.101000
128     4       16      8.221000
128     4       16      8.115000
128     4       16      8.257000
128     4       16      8.215000
128     4       16      8.143000
128     4       16      8.414000
128     4       16      8.216000
128     8       16      7.782000
128     8       16      7.722000
128     8       16      7.604000
128     8       16      7.637000
128     8       16      7.541000
