2 	 0 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 200 	 1559.164724
2 	 0 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 200 	 1416.982703
2 	 1 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 200 	 3418.056592
2 	 2 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 200 	 2642.679266
2 	 3 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 200 	 3370.873747
2 	 0 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 200 	 2945.547122
2 	 0 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 200 	 3555.007157
2 	 1 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 200 	 3307.949172
2 	 2 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 200 	 3918.163497
2 	 3 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 200 	 2838.387478
2 	 0 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 200 	 3559.277398
2 	 0 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 200 	 2714.300961
2 	 1 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 200 	 2797.536397
2 	 2 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 200 	 2638.081963
2 	 3 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 200 	 3867.447300
2 	 0 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 200 	 2395.628174
2 	 0 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 200 	 2987.957814
2 	 1 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 200 	 1490.413678
2 	 2 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 200 	 2383.900197
2 	 3 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 200 	 3167.712938
2 	 0 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 200 	 3679.798685
2 	 0 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 200 	 3793.112407
2 	 1 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 200 	 3788.828439
2 	 2 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 200 	 3762.421665
2 	 3 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 200 	 3754.819064
2 	 0 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 200 	 3880.537938
2 	 0 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 200 	 3827.930277
2 	 1 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 200 	 3796.426554
2 	 2 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 200 	 3847.234638
2 	 3 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 200 	 3790.962421
2 	 0 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 200 	 3824.693463
2 	 0 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 200 	 3750.828607
2 	 1 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 200 	 3783.605559
2 	 2 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 200 	 3840.284806
2 	 3 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 200 	 3718.005629
2 	 0 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 200 	 3829.182340
2 	 0 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 200 	 3814.744055
2 	 1 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 200 	 3832.109328
2 	 2 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 200 	 3717.747347
2 	 3 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 200 	 3819.679005
2 	 0 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 7 	 200 	 2822.409123
2 	 0 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 7 	 200 	 2979.507806
2 	 1 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 7 	 200 	 2965.657395
2 	 2 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 7 	 200 	 2926.930674
2 	 3 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 7 	 200 	 3005.058557
2 	 0 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 7 	 200 	 2891.574093
2 	 0 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 7 	 200 	 2085.856463
