2 	 0 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 2000 	 53.552848
2 	 1 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 2000 	 53.463002
2 	 2 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 2000 	 56.620116
2 	 3 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 2000 	 58.616202
2 	 0 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 2000 	 55.944139
2 	 1 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 2000 	 58.009007
2 	 2 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 2000 	 57.710809
2 	 3 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 1 	 2000 	 57.284038
2 	 0 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 2000 	 51.729343
2 	 1 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 2000 	 53.209187
2 	 2 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 2000 	 84.702553
2 	 3 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 2000 	 52.106527
2 	 0 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 2000 	 52.100063
2 	 1 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 2000 	 96.397924
2 	 2 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 2000 	 85.331963
2 	 3 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 1 	 2000 	 53.640011
2 	 0 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 2000 	 58.895637
2 	 1 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 2000 	 55.724977
2 	 2 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 2000 	 71.281180
2 	 3 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 2000 	 53.239330
2 	 0 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 2000 	 58.278314
2 	 1 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 2000 	 58.707389
2 	 2 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 2000 	 54.114550
2 	 3 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 1 	 2000 	 53.273219
2 	 0 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 2000 	 80.740670
2 	 1 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 2000 	 51.491159
2 	 2 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 2000 	 66.294850
2 	 3 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 2000 	 53.021412
2 	 0 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 2000 	 51.933206
2 	 1 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 2000 	 51.935281
2 	 2 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 2000 	 57.936636
2 	 3 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 1 	 2000 	 73.488421
2 	 0 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 2000 	 502.465872
2 	 1 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 2000 	 579.532756
2 	 2 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 2000 	 304.226432
2 	 3 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 2000 	 340.519342
2 	 0 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 2000 	 464.658033
2 	 1 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 2000 	 596.230480
2 	 2 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 2000 	 417.129824
2 	 3 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 3 	 2000 	 369.532548
2 	 0 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 2000 	 467.642036
2 	 1 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 2000 	 344.369624
2 	 2 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 2000 	 471.362137
2 	 3 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 2000 	 539.558240
2 	 0 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 2000 	 389.109872
2 	 1 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 2000 	 365.898639
2 	 2 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 2000 	 384.617478
2 	 3 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 3 	 2000 	 572.436326
2 	 0 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 2000 	 369.601813
2 	 1 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 2000 	 321.180901
2 	 2 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 2000 	 552.413079
2 	 3 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 2000 	 537.447378
2 	 0 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 2000 	 514.941214
2 	 1 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 2000 	 633.589967
2 	 2 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 2000 	 349.904455
2 	 3 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 3 	 2000 	 334.895824
2 	 0 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 2000 	 322.702096
2 	 1 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 2000 	 492.297176
2 	 2 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 2000 	 602.811293
2 	 3 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 2000 	 392.148198
2 	 0 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 2000 	 420.902274
2 	 1 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 2000 	 476.913289
2 	 2 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 2000 	 747.948703
2 	 3 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 3 	 2000 	 344.345240
