2 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 4 	 2000 	 6502.958436
3 	 0.090000 	 0.010000 	 0.900000 	 32 	4000 	 10 	 32 	 4 	 2000 	 7628.214969
0 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 4 	 2000 	 3259.122637
1 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 4 	 2000 	 5682.622877
2 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 4 	 2000 	 7139.132006
3 	 0.450000 	 0.050000 	 0.900000 	 32 	4000 	 10 	 32 	 4 	 2000 	 21177.120226
0 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 4 	 2000 	 8783.279321
1 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 4 	 2000 	 4129.163706
2 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 4 	 2000 	 5122.086573
3 	 0.090000 	 0.010000 	 0.990000 	 32 	4000 	 10 	 32 	 4 	 2000 	 6619.849999
0 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 4 	 2000 	 4508.265414
1 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 4 	 2000 	 6846.228627
2 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 4 	 2000 	 4884.554639
3 	 0.450000 	 0.050000 	 0.990000 	 32 	4000 	 10 	 32 	 4 	 2000 	 3809.743105
0 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 8 	 2000 	 3452.826679
1 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 8 	 2000 	 7432.327960
2 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 8 	 2000 	 5082.777319
3 	 0.090000 	 0.010000 	 0.500000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4626.837283
0 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 8 	 2000 	 3682.488381
1 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4792.206765
2 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4099.630028
3 	 0.450000 	 0.050000 	 0.500000 	 32 	4000 	 10 	 32 	 8 	 2000 	 34210.969276
0 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 8 	 2000 	 7937.657411
1 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 8 	 2000 	 6155.577636
2 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 8 	 2000 	 5178.316851
3 	 0.090000 	 0.010000 	 0.750000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4318.192232
0 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 8 	 2000 	 4310.627501
1 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 8 	 2000 	 3614.127028
2 	 0.450000 	 0.050000 	 0.750000 	 32 	4000 	 10 	 32 	 8 	 2000 	 6342.029476
